sentence
city: baltimore, state: md, zip: 21216
city: randallstown, state: md, zip: 21133
city: brooklin, state: me, zip: 04616
city: macon, state: ga, zip: 31217
city: swanton, state: md, zip: 21561
city: union city, state: ga, zip: 30291
city: oxon hill, state: md, zip: 20745
city: dundalk, state: md, zip: 21222
city: annapolis, state: md, zip: 21403
city: weeki wachee, state: null, zip: 34613
city: jersey city, state: null, zip: 07302
city: austell, state: ga, zip: 30168
city: atlanta, state: ga, zip: 30316
city: baltimore, state: md, zip: 21201
city: baltimore, state: md, zip: 21213
city: atlanta, state: ga, zip: 30337
city: kansas city, state: mo, zip: 64154
city: cumming, state: ga, zip: 30041
city: chesapeake, state: va, zip: 23321
city: frederick, state: md, zip: 21702
city: snellville, state: ga, zip: 30039
city: glasgow, state: va, zip: 24555
city: columbus, state: ga, zip: 31903
city: stone mountain, state: ga, zip: 30083
city: covington, state: ga, zip: 30016
city: christiansburg, state: va, zip: 24073
city: stone mountain, state: ga, zip: 30083
city: rice, state: va, zip: 23966
city: woodbine, state: ga, zip: 31569
city: wytheville, state: va, zip: 24382
city: lawrenceville, state: ga, zip: 30046
city: hillsborough, state: null, zip: 08844
city: sayreville, state: null, zip: 08872
city: brookhaven, state: ga, zip: 30319
city: flowery branch, state: ga, zip: 30542
city: duluth, state: ga, zip: 30096
city: elelizizabethtown, state: ky, zip: 42701
city: decatur, state: ga, zip: 30034
city: alpharetta, state: ga, zip: 30005
city: springfield, state: mo, zip: 65802
city: festus, state: mo, zip: 63028
city: auburn, state: ga, zip: 30011
city: covington, state: ga, zip: 30014
city: savannah, state: ga, zip: 31415
city: new brunswick, state: null, zip: 08901
city: snellville, state: ga, zip: 30078
city: woodstock, state: ga, zip: 30189
city: marietta, state: ga, zip: 30060
city: augusta, state: ga, zip: 30901
city: savannah, state: ga, zip: 31405
city: atlanta, state: null, zip: 30324
city: lawrenceville, state: ga, zip: 30043
city: smyrna, state: ga, zip: 30080
city: jonesboro, state: ga, zip: 30236
city: brooks, state: ga, zip: 30205
city: thomaston, state: ga, zip: 30286
city: albany, state: ga, zip: 31705
city: griffin, state: null, zip: 30224
city: valdosta, state: ga, zip: 31601
city: atlanta, state: ga, zip: 30316
city: folkston, state: ga, zip: 31537
city: atlanta, state: ga, zip: 30316
city: marietta, state: ga, zip: 30060
city: milledgeville, state: ga, zip: 31061
city: conley, state: ga, zip: 30288
city: hamilton, state: ga, zip: 31811
city: dexter, state: ga, zip: 31019
city: vidalia, state: ga, zip: 30474
city: jonesboro, state: ga, zip: 30236
city: atlanta, state: ga, zip: 30315
city: atlanta, state: ga, zip: 30340
city: lithonia, state: ga, zip: 30038
city: statesboro, state: ga, zip: 30458
city: decatur, state: ga, zip: 30030
city: atlanta, state: ga, zip: 30310
city: stone mountain, state: ga, zip: 30083
city: monticello, state: ga, zip: 31064
city: atlanta, state: ga, zip: 30340
city: nicholls, state: ga, zip: 31554
city: guyton, state: ga, zip: 31312
city: union city, state: ga, zip: 30291
city: rome, state: ga, zip: 30165
city: atlanta, state: ga, zip: 30354
city: atlanta, state: ga, zip: 30311
city: surrency, state: ga, zip: 31563
city: fairburn, state: ga, zip: 30213
city: columbus, state: ga, zip: 31907
city: acworth, state: ga, zip: 30101
city: decatur, state: ga, zip: 30034
city: savannah, state: ga, zip: 31406
city: macon, state: ga, zip: 31204
city: oxford, state: ga, zip: 30054
city: brooklet, state: ga, zip: 30415
city: lagrange, state: ga, zip: 30240
city: cartersville, state: ga, zip: 30120
city: douglasville, state: ga, zip: 30134
city: climax, state: ga, zip: 39834
city: forsyth, state: ga, zip: 31029
city: kennesaw, state: ga, zip: 30144
city: bremen, state: ga, zip: 30110
city: stone mountain, state: ga, zip: 30083
city: stone mountain, state: ga, zip: 30087
city: decatur, state: ga, zip: 30032
city: decatur, state: ga, zip: 30033
city: atlanta, state: ga, zip: 30349
city: lithonia, state: ga, zip: 30058
city: atlanta, state: ga, zip: 30344
city: covington, state: ga, zip: 30016
city: stone mountain, state: ga, zip: 30088
city: griffin, state: ga, zip: 30224
city: monroe, state: ga, zip: 30655
city: savannah, state: ga, zip: 31401
city: calhoun, state: ga, zip: 30701
city: haddock, state: ga, zip: 31033
city: dahlonega, state: ga, zip: 30533
city: bedminster, state: null, zip: 07921
city: powder springs, state: ga, zip: 30127
city: augusta, state: ga, zip: 30901
city: vienna, state: ga, zip: 31092
city: atlanta, state: ga, zip: 30310
city: marietta, state: ga, zip: 30008
city: cartersville, state: ga, zip: 30120
city: atlanta, state: ga, zip: 30307
city: cartersville, state: ga, zip: 30120
city: atlanta, state: ga, zip: 30345
city: rex, state: ga, zip: 30273
city: guyton, state: ga, zip: 31312
city: conyers, state: ga, zip: 30012
city: donalsonville, state: ga, zip: 39845
city: marietta, state: ga, zip: 30008
city: lawrenceville, state: ga, zip: 30044
city: atlanta, state: ga, zip: 30331
city: buford, state: ga, zip: 30518
city: smyrna, state: ga, zip: 30080
city: waynesville, state: ga, zip: 31566
city: atlanta, state: ga, zip: 30316
city: atlanta, state: ga, zip: 30345
city: union city, state: ga, zip: 30291
city: tucker, state: ga, zip: 30084
city: senoia, state: ga, zip: 30276
city: ringgold, state: ga, zip: 30736
city: stone mountain, state: ga, zip: 30087
city: warner robins, state: ga, zip: 31093
city: tifton, state: null, zip: 31794
city: griffin, state: ga, zip: 30223
city: americus, state: ga, zip: 31709
city: statesboro, state: ga, zip: 30458
city: stone mountain, state: ga, zip: 30087
city: homerville, state: ga, zip: 31634
city: resaca, state: ga, zip: 30735
city: flowery branch, state: ga, zip: 30542
city: dallas, state: ga, zip: 30132
city: macon, state: ga, zip: 31220
city: columbus, state: ga, zip: 31907
city: ellenwood, state: ga, zip: 30294
city: savannah, state: ga, zip: 31406
city: marietta, state: ga, zip: 30068
city: atlanta, state: ga, zip: 30331
city: quitman, state: ga, zip: 31643
city: carrollton, state: ga, zip: 30117
city: davisboro, state: ga, zip: 31018
city: cumming, state: ga, zip: 30040
city: monticello, state: ga, zip: 31064
city: columbus, state: ga, zip: 31907
city: decatur, state: ga, zip: 30032
city: savannah, state: ga, zip: 31419
city: decatur, state: ga, zip: 30035
city: augusta, state: ga, zip: 30906
city: lawrenceville, state: ga, zip: 30044
city: atlanta, state: ga, zip: 30331
city: perry, state: ga, zip: 31069
city: palmetto, state: ga, zip: 30268
city: blakely, state: ga, zip: 39823
city: mcdonough, state: ga, zip: 30253
city: augusta, state: ga, zip: 30909
city: atlanta, state: ga, zip: 30310
city: alma, state: ga, zip: 315106700
city: columbus, state: ga, zip: 31907
city: decatur, state: ga, zip: 30034
city: smyrna, state: ga, zip: 30082
city: macon, state: ga, zip: 31220
city: decatur, state: ga, zip: 30032
city: newnan, state: ga, zip: 30263
city: atlanta, state: ga, zip: 30344
city: augusta, state: ga, zip: 30906
city: columbus, state: ga, zip: 31907
city: hoschton, state: ga, zip: 30548
city: lithonia, state: ga, zip: 30058
city: lyons, state: ga, zip: 30436
city: decatur, state: ga, zip: 30034
city: macon, state: ga, zip: 31217
city: eastanollee, state: ga, zip: 30538
city: marietta, state: ga, zip: 30067
city: decatur, state: ga, zip: 30035
city: lithonia, state: ga, zip: 30038
city: atlanta, state: ga, zip: 30315
city: fairburn, state: ga, zip: 30213
city: pavo, state: ga, zip: 31778
city: ellenwood, state: ga, zip: 30294
city: stockbridge, state: ga, zip: 30281
city: griffin, state: ga, zip: 30223
city: lithonia, state: ga, zip: 30058
city: waynesboro, state: ga, zip: 30830
city: atlanta, state: ga, zip: 30310
city: griffin, state: ga, zip: 30223
city: jonesboro, state: ga, zip: 30238
city: atlanta, state: ga, zip: 30310
city: atlanta, state: ga, zip: 30314
city: haddock, state: ga, zip: 31033
city: conyers, state: ga, zip: 30094
city: stone mountain, state: ga, zip: 30088
city: willacoochee, state: ga, zip: 31650
city: columbus, state: ga, zip: 31907
city: acworth, state: ga, zip: 30102
city: jonesboro, state: ga, zip: 30236
city: euharlee, state: ga, zip: 30120
city: covington, state: ga, zip: 30016
city: atlanta, state: ga, zip: 30310
city: savannah, state: ga, zip: 31404
city: stockbridge, state: ga, zip: 30281
city: savannah, state: ga, zip: 31415
city: rome, state: ga, zip: 30161
city: columbus, state: ga, zip: 31903
city: cordele, state: ga, zip: 31015
city: montezuma, state: ga, zip: 31063
city: jesup, state: ga, zip: 31545
city: griffin, state: ga, zip: 30223
city: jonesboro, state: ga, zip: 30236
city: statesboro, state: ga, zip: 30458
city: lawrenceville, state: ga, zip: 30044
city: burlington, state: null, zip: 08016
city: fairburn, state: ga, zip: 30213
city: dixie, state: ga, zip: 31629
city: middletown, state: null, zip: 45044
city: atlanta, state: ga, zip: 30318
city: silver spring, state: md, zip: 20910
city: lithonia, state: ga, zip: 30058
city: woodstock, state: ga, zip: 30189
city: norcross, state: ga, zip: 30093
city: atlanta, state: ga, zip: 30337
city: atlanta, state: ga, zip: 30316
city: molena, state: ga, zip: 30258
city: marietta, state: ga, zip: 30008
city: atlanta, state: ga, zip: 30349
city: stone mountain, state: ga, zip: 30083
city: hinesville, state: ga, zip: 31313
city: decatur, state: ga, zip: 30034
city: lithonia, state: ga, zip: 30038
city: marietta, state: ga, zip: 30060
city: dahlonega, state: ga, zip: 30533
city: brooklyn, state: ny, zip: 11215
city: plano, state: null, zip: 75024
city: bloomingdale, state: ga, zip: 31302
city: hampton, state: ga, zip: 30228
city: lithonia, state: ga, zip: 30058
city: atlanta, state: ga, zip: 30314
city: huntley, state: va, zip: 60142
city: glenwood, state: null, zip: 60425
city: williamstown, state: null, zip: 08094
city: rockmart, state: ga, zip: 30153
city: chicago, state: me, zip: 60628
city: bethesda, state: md, zip: 20814
city: fort washington, state: md, zip: 20744
city: norcross, state: ga, zip: 30071
city: marietta, state: ga, zip: 30068
city: winterville, state: ga, zip: 30683
city: jonesboro, state: ar, zip: 72401
city: chicago, state: va, zip: 60612
city: atlanta, state: ga, zip: 30349
city: tulsa, state: ok, zip: 74105
city: hampton, state: ga, zip: 30228
city: alpharetta, state: ga, zip: 30005
city: smyrna, state: ga, zip: 30080
city: ashburn, state: ga, zip: 31714
city: philadelphia, state: pa, zip: 19123
city: copan, state: ok, zip: 74022
city: overland park, state: va, zip: 66221
city: cave spring, state: ga, zip: 30124
city: norcross, state: ga, zip: 30093
city: riverdale, state: ga, zip: 30274
city: clementon, state: null, zip: 08021
city: albuquerque, state: nm, zip: 87123
city: marietta, state: ga, zip: 30060
city: toms river, state: null, zip: 08753
city: lithonia, state: ga, zip: 30058
city: savannah, state: ga, zip: 31405
city: elizabethtown, state: ky, zip: 42701
city: albany, state: ga, zip: 31701
city: hopkinsville, state: ky, zip: 42240
city: paducah, state: ky, zip: 42001
city: west liberty, state: ky, zip: 41472
city: bowling green, state: ky, zip: 42103
city: nicholasville, state: ky, zip: 40356
city: cincinnati, state: null, zip: 45247
city: flatwoods, state: null, zip: 41139
city: elizabethtown, state: ky, zip: 42701
city: cave city, state: ky, zip: 42127
city: winter haven, state: null, zip: 33880
city: fitzgerald, state: ga, zip: 31750
city: dallas, state: ga, zip: 30132
city: west memphis, state: ar, zip: 72301
city: resaca, state: ga, zip: 30735
city: suwanee, state: ga, zip: 30024
city: sherwood, state: ar, zip: 72120
city: murfreesboro, state: va, zip: 37130
city: atlanta, state: ga, zip: 30349
city: ringgold, state: ga, zip: 30736
city: riverdale, state: ga, zip: 30274
city: mcdonough, state: ga, zip: 30252
city: tampa, state: null, zip: 33604
city: columbus, state: ga, zip: 31904
city: clementon, state: null, zip: 08021
city: austell, state: ga, zip: 30168
city: austell, state: ga, zip: 30168
city: mesa, state: null, zip: 85209
city: atlanta, state: ga, zip: 30350
city: canton, state: ga, zip: 30115
city: atlanta, state: ga, zip: 30340
city: atlanta, state: ga, zip: 30314
city: norcross, state: ga, zip: 30071
city: columbus, state: ga, zip: 31906
city: columbus, state: ga, zip: 31903
city: smyrna, state: ga, zip: 30080
city: woodstock, state: ga, zip: 30188
city: atlanta, state: ga, zip: 30342
city: atlanta, state: ga, zip: 30340
city: columbus, state: ga, zip: 31904
city: marietta, state: ga, zip: 30062
city: powder springs, state: ga, zip: 30127
city: atlanta, state: ga, zip: 30310
city: marietta, state: ga, zip: 30062
city: snellville, state: ga, zip: 30039
city: stone mountain, state: ga, zip: 30083
city: newnan, state: ga, zip: 30263
city: atlanta, state: ga, zip: 30331
city: austell, state: ga, zip: 30106
city: conyers, state: ga, zip: 30094
city: conway, state: ar, zip: 72034
city: west memphis, state: ar, zip: 72301
city: searcy, state: ar, zip: 72143
city: atlanta, state: ga, zip: 30316
city: ward, state: ar, zip: 72176
city: lamar, state: ar, zip: 72846
city: trumann, state: ar, zip: 72472
city: jacksonville, state: ar, zip: 72076
city: alma, state: ar, zip: 72921
city: north little rock, state: ar, zip: 72118
city: white hall, state: ar, zip: 71602
city: little rock, state: ar, zip: 72207
city: batesville, state: ar, zip: 72501
city: shenorock, state: ny, zip: 10587
city: little rock, state: ar, zip: 72206
city: jonesboro, state: ar, zip: 72401
city: star city, state: ar, zip: 71667
city: little rock, state: ar, zip: 72204
city: little rock, state: ar, zip: 72211
city: florissant, state: mo, zip: 63034
city: siloam springs, state: ar, zip: 72761
city: monticello, state: ar, zip: 71655
city: nashville, state: ar, zip: 71852
city: colbert, state: ok, zip: 74733
city: bradford, state: ar, zip: 72020
city: little rock, state: ar, zip: 72223
city: el dorado, state: ar, zip: 71730
city: peachtree city, state: ga, zip: 30269
city: lawrenceville, state: ga, zip: 30044
city: atlanta, state: ga, zip: 30344
city: atlanta, state: ga, zip: 30315
city: atlanta, state: ga, zip: 30315
city: hope, state: ar, zip: 71801
city: stockbridge, state: ga, zip: 30281
city: meeker, state: ok, zip: 74855
city: brunswick, state: mo, zip: 65236
city: norman, state: ok, zip: 73072
city: tulsa, state: ok, zip: 74170
city: enid, state: ok, zip: 73703
city: claremore, state: ok, zip: 74017
city: lawton, state: ok, zip: 73507
city: tulsa, state: ok, zip: 74136
city: covington, state: ga, zip: 30016
city: norcross, state: ga, zip: 30093
city: atlanta, state: ga, zip: 30344
city: midland, state: null, zip: 79703
city: mcallen, state: null, zip: 78501
city: owasso, state: ok, zip: 74055
city: norcross, state: ga, zip: 30093
city: atlanta, state: ga, zip: 30340
city: north fort myers, state: nj va, zip: 33917
city: isle, state: mn, zip: 56342
city: wichita, state: va, zip: 66044
city: ortonville, state: mn, zip: 56278
city: duluth, state: mn, zip: 55805
city: lake park, state: ga, zip: 31636
city: saint louis, state: mo, zip: 63134
city: blue springs, state: mo, zip: 64014
city: saint charles, state: mo, zip: 63303
city: kansas city, state: mo, zip: 64116
city: lees summit, state: mo, zip: 64082
city: kansas city, state: mo, zip: 64130
city: sedalia, state: mo, zip: 65301
city: saint louis, state: mo, zip: 63106
city: caruthersville, state: mo, zip: 63830
city: sikeston, state: mo, zip: 63801
city: kansas city, state: mo, zip: 64154
city: kirbyville, state: mo, zip: 65679
city: raymore, state: mo, zip: 64083
city: west alton, state: mo, zip: 63386
city: florissant, state: mo, zip: 63031
city: saint louis, state: mo, zip: 63136
city: wentzville, state: mo, zip: 63385
city: saint louis, state: mo, zip: 63130
city: kansas city, state: mo, zip: 64131
city: suffolk, state: va, zip: 23434
city: newnan, state: ga, zip: 30263
city: glendale, state: az, zip: 85305
city: kansas city, state: mo, zip: 64105
city: marietta, state: ga, zip: 30060
city: saint joseph, state: mo, zip: 64506
city: hutchinson, state: va, zip: 67501
city: prairie village, state: va, zip: 66208
city: lynchburg, state: va, zip: 24503
city: leawood, state: va, zip: 66211
city: auburndale, state: null, zip: 33823
city: duluth, state: ga, zip: 30096
city: ewing, state: null, zip: 08628
city: columbus, state: ga, zip: 31909
city: marietta, state: ga, zip: 30062
city: las vegas, state: null, zip: 89130
city: saint joseph, state: mo, zip: 64506
city: roswell, state: ga, zip: 30075
city: tucker, state: ga, zip: 30084
city: odessa, state: null, zip: 79760
city: atlanta, state: ga, zip: 30328
city: rogers, state: ar, zip: 72756
city: jonesboro, state: ga, zip: 30238
city: forest grove, state: null, zip: 97116
city: toledo, state: or, zip: 97391
city: wilsonville, state: null, zip: 97070
city: new orleans, state: va, zip: 70130
city: louisville, state: ky, zip: 40219
city: ringgold, state: ga, zip: 30736
city: cumming, state: ga, zip: 30041
city: atlanta, state: ga, zip: 30328
city: claremore, state: ok, zip: 74017
city: atlanta, state: ga, zip: 30337
city: fort valley, state: ga, zip: 31030
city: doniphan, state: mo, zip: 63935
city: atlanta, state: ga, zip: 30342
city: marietta, state: ga, zip: 30007
city: stone mountain, state: ga, zip: 30088
city: beebe, state: ar, zip: 72012
city: hinesville, state: ga, zip: 31313
city: lithonia, state: ga, zip: 30058
city: fairburn, state: ga, zip: 30213
city: las vegas, state: null, zip: 89108
city: atlanta, state: ga, zip: 30339
city: augusta, state: ga, zip: 30906
city: atlanta, state: ga, zip: 30341
city: jersey city, state: null, zip: 07305
city: mcdonough, state: ga, zip: 30252
city: stockbridge, state: ga, zip: 30281
city: bayonne, state: null, zip: 07002
city: bayonne, state: null, zip: 07002
city: covington, state: ga, zip: 30016
city: norcross, state: ga, zip: 30093
city: atlanta, state: ga, zip: 30328
city: winter haven, state: null, zip: 33880
city: austell, state: ga, zip: 30168
city: locust grove, state: ga, zip: 30248
city: snellville, state: ga, zip: 30078
city: navarre, state: null, zip: 32566
city: norcross, state: ga, zip: 30093
city: marietta, state: ga, zip: 30067
city: louisville, state: ky, zip: 40216
city: duluth, state: ga, zip: 30016
city: jonesboro, state: ga, zip: 30236
city: douglasville, state: ga, zip: 30134
city: stone mountain, state: ga, zip: 30083
city: kennesaw, state: ga, zip: 30152
city: peachtree corners, state: ga, zip: 30092
city: atlanta, state: ga, zip: 30349
city: gainesville, state: ga, zip: 30501
city: kingsland, state: ga, zip: 31548
city: atlanta, state: ga, zip: 30349
city: marietta, state: ga, zip: 30067
city: stockbridge, state: ga, zip: 30281
city: atlanta, state: ga, zip: 30349
city: phillipsburg, state: null, zip: 08865
city: overland park, state: va, zip: 66212
city: fayetteville, state: null, zip: 72703
city: marietta, state: ga, zip: 30008
city: riverdale, state: ga, zip: 30274
city: dallas, state: ga, zip: 30157
city: atlanta, state: ga, zip: 30349
city: adelanto, state: null, zip: 92301
city: union city, state: ga, zip: 30291
city: springfield, state: mo, zip: 65810
city: houston, state: null, zip: 77071
city: asheville, state: nc, zip: 28801
city: neosho, state: mo, zip: 64850
city: watertown, state: ny, zip: 13603
city: lockesburg, state: ar, zip: 71846
city: fort worth, state: null, zip: 76131
city: newark, state: null, zip: 07104
city: carolina beach, state: nc, zip: 28428
city: baxley, state: ga, zip: 31513
city: fort benning, state: ga, zip: 31905
city: somers point, state: nj, zip: 08244
city: peachtree corners, state: ga, zip: 30092
city: west palm beach, state: null, zip: 33401
city: decatur, state: ga, zip: 30032
city: kennesaw, state: ga, zip: 30144
city: forest park, state: ga, zip: 30297
city: wilmington, state: nc, zip: 28412
city: chicago, state: nj, zip: 60626
city: roseboro, state: null, zip: 28382
city: ocala, state: null, zip: 34480
city: middleburg, state: null, zip: 32068
city: miami, state: null, zip: 33147
city: brandon, state: null, zip: 33511
city: deland, state: null, zip: 32724
city: avondale estates, state: ga, zip: 30002
city: brooklyn, state: nj, zip: 11217
city: grand rapids, state: mn, zip: 55744
city: rogers, state: ar, zip: 72758
city: york, state: pa, zip: 17402
city: norcross, state: ga, zip: 30093
city: lenoir city, state: null, zip: 37771
city: duluth, state: ga, zip: 30096
city: atlanta, state: ga, zip: 30341
city: lawrenceville, state: ga, zip: 30043
city: biddeford, state: me, zip: 04005
city: windham, state: me, zip: 04062
city: hillside, state: vt, zip: 60162
city: belfast, state: me, zip: 04915
city: vassalboro, state: me, zip: 04989
city: saint johnsbury, state: va, zip: 05819
city: lithia springs, state: ga, zip: 30122
city: gibsonville, state: nc sc me, zip: 27249
city: hagerstown, state: md, zip: 21740
city: fayetteville, state: ga, zip: 30214
city: new haven, state: null, zip: 06029
city: madawaska, state: me, zip: 04756
city: stone mountain, state: ga, zip: 30083
city: conley, state: ga, zip: 30288
city: bronx, state: ny, zip: 10474
city: woodstock, state: ga, zip: 30189
city: snellville, state: ga, zip: 30039
city: marietta, state: ga, zip: 30067
city: duluth, state: ga, zip: 30096
city: smyrna, state: ga, zip: 30080
city: cortland, state: ny, zip: 13045
city: buffalo, state: ny, zip: 14227
city: macon, state: ga, zip: 31210
city: rochester, state: ny, zip: 14605
city: baltimore, state: md, zip: 21215
city: newark, state: nj, zip: 07112
city: corona, state: ny, zip: 11368
city: marietta, state: ga, zip: 30060
city: brooklyn, state: pa, zip: 11235
city: brooklyn, state: ny, zip: 11230
city: snellville, state: ga, zip: 30039
city: baldwinsville, state: ny, zip: 13027
city: atlanta, state: ga, zip: 30331
city: atlanta, state: ga, zip: 30315
city: atlanta, state: ga, zip: 30312
city: loganville, state: ga, zip: 30052
city: atlanta, state: ga, zip: 30360
city: mcdonough, state: ga, zip: 30253
city: conyers, state: ga, zip: 30012
city: tucker, state: ga, zip: 30084
city: jonesboro, state: ga, zip: 30236
city: kennesaw, state: ga, zip: 30144
city: bronx, state: null, zip: 10455
city: atlanta, state: ga, zip: 30306
city: savannah, state: null, zip: 13146
city: new york, state: va, zip: 10025
city: cambridge, state: md, zip: 21613
city: marietta, state: ga, zip: 30060
city: cato, state: ny, zip: 13033
city: newark, state: nj, zip: 07103
city: saint louis, state: mo, zip: 63109
city: newark, state: nj, zip: 07107
city: ocean city, state: null, zip: 08226
city: powder springs, state: ga, zip: 30127
city: west caldwell, state: nj, zip: 07006
city: newark, state: nj, zip: 07112
city: newark, state: nj, zip: 07104
city: newark, state: nj, zip: 07108
city: summit, state: nj, zip: 07902
city: camden, state: nj, zip: 08103
city: tempe, state: az nj, zip: 85281
city: newark, state: nj, zip: 07103
city: newark, state: nj, zip: 07104
city: covington, state: ga, zip: 30016
city: newark, state: nj, zip: 07102
city: newark, state: nj, zip: 07108
city: gurdon, state: ar, zip: 71743
city: newark, state: nj, zip: 07114
city: newark, state: nj, zip: 07112
city: orange, state: nj, zip: 07050
city: newark, state: nj, zip: 07103
city: atlanta, state: ga, zip: 30315
city: wilkes barre, state: pa, zip: 18702
city: atlanta, state: ga, zip: 30340
city: rockville, state: md, zip: 20852
city: little rock, state: ar, zip: 72204
city: philadelphia, state: null, zip: 19144
city: cumming, state: ga, zip: 30040
city: atlanta, state: ga, zip: 30342
city: norcross, state: ga, zip: 30093
city: camden, state: nj, zip: 08104
city: valdosta, state: ga, zip: 31605
city: morgan, state: ga, zip: 39866
city: stamford, state: sc, zip: 06907
city: tampa, state: null, zip: 33610
city: hagerstown, state: md, zip: 21740
city: grovetown, state: ga, zip: 30813
city: verona, state: null, zip: 15147
city: decatur, state: ga, zip: 30035
city: wisconsin dells, state: wi, zip: 53965
city: clayton, state: null, zip: 19938
city: philadelphia, state: null, zip: 19138
city: mckeesport, state: null, zip: 15132
city: centennial, state: null, zip: 80015
city: nazareth, state: null, zip: 18064
city: philadelphia, state: null, zip: 19149
city: lebanon, state: null, zip: 17042
city: reading, state: null, zip: 19606
city: grove city, state: null, zip: 16127
city: corry, state: null, zip: 16407
city: nanticoke, state: null, zip: 18634
city: philadelphia, state: null, zip: 19129
city: warrington, state: null, zip: 18976
city: reamstown, state: null, zip: 17567
city: schuylkill haven, state: null, zip: 17972
city: hatboro, state: null, zip: 19040
city: bethlehem, state: null, zip: 18020
city: strabane, state: null, zip: 15363
city: abington, state: null, zip: 19001
city: pittsburgh, state: null, zip: 15210
city: turtle creek, state: null, zip: 15145
city: philadelphia, state: null, zip: 19140
city: darby, state: null, zip: 19023
city: philadelphia, state: null, zip: 19136
city: pittsburgh, state: null, zip: 15235
city: turtle creek, state: null, zip: 15145
city: malvern, state: null, zip: 19355
city: williamsport, state: null, zip: 17701
city: altoona, state: null, zip: 16602
city: brookhaven, state: null, zip: 19015
city: rostraver township, state: null, zip: 15012
city: clearfield, state: null, zip: 16830
city: corsica, state: null, zip: 15829
city: kingston, state: null, zip: 18704
city: philadelphia, state: null, zip: 19134
city: philadelphia, state: null, zip: 19154
city: philadelphia, state: null, zip: 19142
city: philadelphia, state: null, zip: 19120
city: phoenixville, state: null, zip: 19460
city: auburn, state: null, zip: 17922
city: philadelphia, state: null, zip: 19140
city: washington, state: null, zip: 15301
city: pittsburgh, state: null, zip: 15202
city: philadelphia, state: null, zip: 19140
city: philadelphia, state: null, zip: 19111
city: philadelphia, state: null, zip: 19144
city: philadelphia, state: null, zip: 19142
city: upper darby, state: null, zip: 19082
city: philadelphia, state: null, zip: 19126
city: philadelphia, state: null, zip: 19120
city: philadelphia, state: null, zip: 19139
city: harrisburg, state: null, zip: 17103
city: rochester, state: null, zip: 15074
city: philadelphia, state: null, zip: 19131
city: erie, state: null, zip: 16508
city: atlanta, state: ga, zip: 30344
city: upper marlboro, state: md, zip: 20774
city: gaithersburg, state: md, zip: 20877
city: gaithersburg, state: md, zip: 20879
city: westminster, state: md, zip: 21157
city: baltimore, state: md, zip: 21223
city: glen burnie, state: md, zip: 21060
city: baltimore, state: md, zip: 21205
city: baltimore, state: md, zip: 21213
city: waldorf, state: md, zip: 20602
city: duluth, state: ga, zip: 30096
city: oxon hill, state: md, zip: 20745
city: lancaster, state: null, zip: 17602
city: tampa, state: null, zip: 33647
city: severna park, state: md, zip: 21146
city: baltimore, state: md, zip: 21224
city: hampstead, state: md, zip: 21074
city: elkton, state: md, zip: 21921
city: hyattsville, state: md, zip: 20785
city: jefferson, state: md, zip: 21755
city: ellicott city, state: md, zip: 21042
city: bowie, state: md, zip: 20715
city: aberdeen, state: md, zip: 21001
city: upper marlboro, state: md, zip: 20774
city: myersville, state: md, zip: 21773
city: pikesville, state: md, zip: 21208
city: silver spring, state: null, zip: 20905
city: lanham, state: md, zip: 20706
city: windsor mill, state: md, zip: 21244
city: middle river, state: md, zip: 21220
city: baltimore, state: md, zip: 21216
city: new york, state: ny, zip: 10039
city: annapolis, state: md, zip: 21403
city: baltimore, state: md, zip: 21229
city: clinton, state: md, zip: 20735
city: gaithersburg, state: va, zip: 20878
city: atlanta, state: ga, zip: 30308
city: pikesville, state: md, zip: 21208
city: fort washington, state: md, zip: 20744
city: baltimore, state: md, zip: 21213
city: baltimore, state: md, zip: 21231
city: swanville, state: me, zip: 04915
city: windsor mill, state: md, zip: 21244
city: galena, state: md, zip: 21635
city: baltimore, state: md, zip: 21216
city: parkville, state: md, zip: 21234
city: powder springs, state: ga, zip: 30127
city: new castle, state: null, zip: 19720
city: marietta, state: ga, zip: 30067
city: snellville, state: ga, zip: 30078
city: stafford, state: va, zip: 22554
city: lynchburg, state: va, zip: 24501
city: patrick springs, state: va, zip: 24133
city: bowie, state: md, zip: 20715
city: rustburg, state: va, zip: 24588
city: stockbridge, state: ga, zip: 30281
city: north chesterfield, state: va, zip: 23234
city: sandston, state: va, zip: 23150
city: germantown, state: md, zip: 20874
city: johnson city, state: ny, zip: 13790
city: bluefield, state: wv, zip: 24701
city: hagerstown, state: md, zip: 21742
city: shiloh, state: nj, zip: 08353
city: springdale, state: ar, zip: 72764
city: monroe, state: ga, zip: 30655
city: marietta, state: ga, zip: 30060
city: conyers, state: ga, zip: 30013
city: marietta, state: ga, zip: 30067
city: stone mountain, state: ga, zip: 30083
city: florissant, state: mo, zip: 63033
city: atlanta, state: ga, zip: 30341
city: middle river, state: md, zip: 21220
city: carrollton, state: ga, zip: 30117
city: athens, state: ga, zip: 30601
city: laurel, state: md, zip: 20723
city: marietta, state: ga, zip: 30008
city: union city, state: ga, zip: 30291
city: rembert, state: sc, zip: 29128
city: carrollton, state: ga, zip: 30116
city: atlanta, state: ga, zip: 30318
city: atlanta, state: ga, zip: 30315
city: marietta, state: ga, zip: 30008
city: marietta, state: ga, zip: 30064
